example_type,split,image_filename,label_filename,annotation_index,class_id,class_name,normalized_width,normalized_height,normalized_area,pixel_width,pixel_height,pixel_area,aspect_ratio,relative_image_area,normalized_aspect_ratio,size_category,near_border,boundary_excess,rounding_warning,extreme_aspect_ratio
near_border,train,9723.jpg,9723.txt,2,2,Comb,0.294516,0.120498,0.035488588968,320.433408,98.326368,31507.053194502147,3.258875665986157,0.035488588968,2.4441567494896184,medium,True,0.0,False,False
near_border,train,9724.jpg,9724.txt,1,5,Seepage,0.611527,0.270792,0.165596619384,978.4432,324.95039999999995,317945.50921728,3.0110539947019612,0.165596619384,2.2582904960264707,large,True,0.0,False,False
near_border,train,9729.jpg,9729.txt,1,0,Crack,0.0982638,0.460845,0.045284380911,47.166624,147.4704,6955.6809079296,0.31983790645444776,0.045284380911,0.21322527096963187,medium,True,5.000000000143778e-07,True,False
near_border,train,9729.jpg,9729.txt,2,0,Crack,0.142718,0.50269,0.07174291142,68.50464000000001,160.86079999999998,11019.711194112002,0.42586285782490213,0.07174291142,0.28390857188326807,medium,True,0.0,False,False
near_border,train,9730.jpg,9730.txt,2,4,Reinforcement,0.106614,0.0997361,0.0106332645654,115.996032,81.3846576,9440.297347278643,1.4252813173966097,0.0106332645654,1.0689609880474573,medium,True,4.9999999918171056e-08,True,False
near_border,train,9730.jpg,9730.txt,4,4,Reinforcement,0.107089,0.200684,0.021491048876,116.512832,163.758144,19079.92512050381,0.7114933593775954,0.021491048876,0.5336200195331965,medium,True,0.0,False,False
near_border,train,9731.jpg,9731.txt,3,2,Comb,0.992153,0.63457,0.6295905292099999,545.6841499999999,250.02058,136432.26767980697,2.1825569319133646,0.6295905292099999,1.5635044203161197,large,True,0.0,False,False
near_border,train,9731.jpg,9731.txt,4,2,Comb,0.357455,0.430785,0.153986252175,196.60025000000002,169.72929,33368.8208463225,1.1583165757660332,0.153986252175,0.8297758742760311,large,True,0.0,False,False
near_border,train,9731.jpg,9731.txt,5,2,Comb,0.995881,0.441244,0.439426515964,547.73455,173.85013600000002,95223.7260093988,3.1506132960402167,0.439426515964,2.2569847975269917,large,True,0.0,False,False
near_border,train,9733.jpg,9733.txt,1,2,Comb,0.234639,0.9906,0.2324333934,1407.8339999999998,3344.2656,4708170.8167104,0.42096955457126367,0.2324333934,0.23686553603876437,large,True,0.0,False,False
near_border,train,9734.jpg,9734.txt,3,2,Comb,0.503893,0.271097,0.13660388062099998,1031.972864,416.404992,429718.65217813704,2.4782912881121275,0.13660388062099998,1.8587184660840956,large,True,4.999999999866223e-07,True,False
near_border,train,9735.jpg,9735.txt,1,0,Crack,0.117777,0.988625,0.116437286625,188.44320000000002,1186.35,223559.59032,0.15884283727399168,0.116437286625,0.11913212795549376,large,True,0.0,False,False
near_border,train,9735.jpg,9735.txt,2,2,Comb,0.758966,0.984213,0.746984203758,1214.3456,1181.0556,1434209.67121536,1.0281866492991525,0.746984203758,0.7711399869743644,large,True,0.0,False,False
near_border,train,9735.jpg,9735.txt,3,3,Hole,0.0437768,0.123806,0.0054198305008,70.04288,148.56719999999999,10406.074561536001,0.4714558798981202,0.0054198305008,0.35359190992359013,small,True,0.0,False,False
near_border,train,9738.jpg,9738.txt,1,2,Comb,0.352366,0.471883,0.166275525178,1623.702528,1630.827648,2647978.974789894,0.9956309791480799,0.166275525178,0.7467232343610599,large,True,0.0,False,False
near_border,train,9740.jpg,9740.txt,1,4,Reinforcement,0.0637053,0.607712,0.03871447527360001,293.5540224,2100.252672,616537.619921948,0.1397708124901269,0.03871447527360001,0.10482810936759518,medium,True,0.0,False,False
near_border,train,9740.jpg,9740.txt,3,4,Reinforcement,0.0341165,0.269212,0.009184571198,157.208832,930.3966720000001,146266.57410180714,0.16896968436275747,0.009184571198,0.1267272632720681,small,True,0.0,False,False
near_border,train,9741.jpg,9741.txt,1,2,Comb,0.999619,0.344101,0.343969897519,1599.3904,412.9212,660422.2032364799,3.8733550130145895,0.343969897519,2.9050162597609424,large,True,0.0,False,False
near_border,train,9742.jpg,9742.txt,1,0,Crack,0.0580833,0.629406,0.0365579775198,158.91590879999998,1148.036544,182441.27072537117,0.13842408556639116,0.0365579775198,0.09228272371092744,medium,True,0.0,False,False
near_border,train,9743.jpg,9743.txt,1,0,Crack,0.996121,0.234066,0.233158057986,478.13808,74.90111999999999,35813.0777066496,6.383590525749148,0.233158057986,4.255727017166099,large,True,0.0,False,False
near_border,train,9745.jpg,9745.txt,1,2,Comb,0.554463,0.384176,0.21301137748800003,2554.9655040000002,1327.712256,3392259.0133180176,1.9243367623172714,0.21301137748800003,1.4432525717379534,large,True,0.0,False,False
near_border,train,9745.jpg,9745.txt,3,0,Crack,0.571983,0.916583,0.524269894089,2635.6976640000003,3167.710848,8349128.082301061,0.8320512163110161,0.524269894089,0.6240384122332621,large,True,5.00000000069889e-07,True,False
near_border,train,9748.jpg,9748.txt,2,0,Crack,0.931197,0.131795,0.122727108615,4290.955776000001,455.48352,1954459.6410168114,9.420660874843508,0.122727108615,7.065495656132631,large,True,0.0,False,False
near_border,train,9748.jpg,9748.txt,6,0,Crack,0.692997,0.109157,0.075645473529,3193.330176,377.246592,1204672.9260267601,8.464835054096392,0.075645473529,6.3486262905722946,medium,True,0.0,False,False
near_border,train,9748.jpg,9748.txt,9,0,Crack,0.068608,0.494662,0.033937770496,316.145664,1709.551872,540467.411715883,0.18492896833258535,0.033937770496,0.13869672624943902,medium,True,0.0,False,False
near_border,train,9748.jpg,9748.txt,10,0,Crack,0.446506,0.111702,0.049875613212,2057.499648,386.042112,794281.5095531766,5.329728503816703,0.049875613212,3.9972963778625275,medium,True,0.0,False,False
near_border,train,9748.jpg,9748.txt,11,1,Breakage,0.94353,0.493299,0.46544240547,4347.786239999999,1704.841344,7412285.736826306,2.5502585652920438,0.46544240547,1.912693923969033,large,True,0.0,False,False
near_border,train,9749.jpg,9749.txt,2,2,Comb,0.372472,0.469707,0.174952705704,762.822656,721.4699519999999,550353.6250088325,1.0573172921275038,0.174952705704,0.7929879690956277,large,True,4.999999999866223e-07,True,False
near_border,train,9749.jpg,9749.txt,4,2,Comb,0.929201,0.399532,0.371245533932,1903.003648,613.681152,1167837.4709648425,3.1009647954773754,0.371245533932,2.3257235966080314,large,True,0.0,False,False
near_border,train,9749.jpg,9749.txt,6,2,Comb,0.605282,0.442943,0.268105424926,1239.617536,680.3604479999999,843386.7421416161,1.8220011754710352,0.268105424926,1.3665008816032762,large,True,0.0,False,False
near_border,train,9750.jpg,9750.txt,1,2,Comb,0.699623,0.456776,0.319570995448,1119.3968,548.1312,613576.31126016,2.042205953611106,0.319570995448,1.5316544652083297,large,True,5.00000000069889e-07,True,False
near_border,train,9753.jpg,9753.txt,2,4,Reinforcement,0.0657093,0.0413137,0.00271469430741,302.7884544,142.78014720000002,43232.18008969249,2.1206621532324625,0.00271469430741,1.590496614924347,small,True,5.000000000143778e-08,True,False
near_border,train,9754.jpg,9754.txt,3,2,Comb,0.207833,0.365758,0.076016582414,425.641984,561.804288,239127.4917640274,0.7576339182373772,0.076016582414,0.568225438678033,medium,True,0.0,False,False
near_border,train,9754.jpg,9754.txt,4,2,Comb,0.54995,1.0,0.54995,1126.2976,1536.0,1729993.1136000003,0.7332666666666667,0.54995,0.54995,large,True,0.0,False,False
near_border,train,9755.jpg,9755.txt,1,1,Breakage,0.116351,0.0932438,0.0108490093738,402.109056,214.8337152,86386.58241604484,1.8717223021798768,0.0108490093738,1.247814868119918,medium,True,0.0,False,False
near_border,train,9755.jpg,9755.txt,2,1,Breakage,0.132812,0.0756662,0.010049379354400001,458.99827200000004,174.3349248,80019.42923244995,2.6328532422666924,0.010049379354400001,1.7552354948444617,medium,True,0.0,False,False
near_border,train,9756.jpg,9756.txt,4,1,Breakage,0.33307,0.434323,0.14465996161,1534.78656,1501.0202880000002,2303745.764309729,1.0224955467090928,0.14465996161,0.7668716600318196,large,True,0.0,False,False
near_border,train,9756.jpg,9756.txt,5,1,Breakage,0.188234,0.437255,0.08230625767000001,867.3822720000001,1511.15328,1310747.5653466522,0.5739869565051667,0.08230625767000001,0.43049021737887505,medium,True,0.0,False,False
near_border,train,9759.jpg,9759.txt,2,0,Crack,0.0873404,0.418248,0.0365299476192,139.74464,501.8976,70137.49942886399,0.27843257270008864,0.0365299476192,0.20882442952506647,medium,True,0.0,False,False
near_border,train,9760.jpg,9760.txt,1,0,Crack,0.997929,0.199731,0.19931735709899998,1596.6863999999998,239.6772,382689.32563007995,6.661820148099193,0.19931735709899998,4.996365111074395,large,True,0.0,False,False
near_border,train,9761.jpg,9761.txt,1,2,Comb,0.501733,0.832778,0.417832204274,1027.549184,1279.147008,1314386.4642864414,0.8033081245341896,0.417832204274,0.6024810934006422,large,True,0.0,False,False
near_border,train,9763.jpg,9763.txt,5,1,Breakage,0.155785,0.388794,0.060568273289999995,717.8572800000001,1343.6720639999999,964564.7730750258,0.5342503570871293,0.060568273289999995,0.400687767815347,medium,True,0.0,False,False
near_border,train,9765.jpg,9765.txt,1,0,Crack,0.144654,0.975566,0.141119524164,666.565632,3371.5560960000003,2247363.4199536927,0.19770266696461336,0.141119524164,0.14827700022346002,large,True,0.0,False,False
near_border,train,9765.jpg,9765.txt,2,0,Crack,0.108883,0.959928,0.10451984042399999,501.73286399999995,3317.511168,1664504.3796726249,0.15123773171876778,0.10451984042399999,0.11342829878907584,large,True,0.0,False,False
near_border,train,9767.jpg,9767.txt,1,0,Crack,0.291435,0.434951,0.126759944685,820.68096,918.616512,753891.0809400114,0.8933879908311512,0.126759944685,0.6700409931233634,large,True,0.0,False,False
near_border,train,9770.jpg,9770.txt,1,0,Crack,1.0,0.105683,0.105683,4608.0,365.240448,1683027.9843839998,12.616346369173218,0.105683,9.462259776879915,large,True,0.0,False,True
near_border,train,9771.jpg,9771.txt,2,5,Seepage,0.640829,0.418394,0.26811900862599997,2214.705024,963.979776,2134930.8529415946,2.297460049618302,0.26811900862599997,1.5316400330788682,large,True,0.0,False,False
near_border,train,9771.jpg,9771.txt,3,2,Comb,0.311716,0.159499,0.049718390284,1077.290496,367.485696,395888.8477167452,2.9315168120176303,0.049718390284,1.9543445413450868,medium,True,2.0000000000575113e-07,True,False
near_border,train,9773.jpg,9773.txt,1,2,Comb,0.998422,0.993689,0.9921209587580001,2044.768256,1526.3063040000002,3120942.6793518863,1.3396840795594327,0.9921209587580001,1.0047630596695747,large,True,5.000000000143778e-07,True,False
near_border,train,9774.jpg,9774.txt,1,1,Breakage,0.354829,0.300798,0.106731853542,1635.052032,1039.557888,1699731.2371560284,1.5728340392334168,0.106731853542,1.1796255294250626,large,True,0.0,False,False
near_border,train,9774.jpg,9774.txt,2,1,Breakage,0.914781,0.357436,0.32697566151599994,4215.310848,1235.298816,5207168.499606355,3.412381517250641,0.32697566151599994,2.5592861379379808,large,True,0.0,False,False
near_border,train,9774.jpg,9774.txt,3,1,Breakage,0.680392,0.355528,0.241898406976,3135.246336,1228.704768,3852292.12189773,2.5516677542509543,0.241898406976,1.9137508156882157,large,True,0.0,False,False
near_border,train,9775.jpg,9775.txt,1,0,Crack,1.0,0.185237,0.185237,4608.0,640.179072,2949945.1637760005,7.197986003516216,0.185237,5.398489502637162,large,True,0.0,False,False
near_border,train,9775.jpg,9775.txt,2,0,Crack,0.995869,0.214187,0.21330219350299998,4588.964352,740.230272,3396890.3304792633,6.199374067209183,0.21330219350299998,4.649530550406888,large,True,5.000000000143778e-07,True,False
near_border,train,9775.jpg,9775.txt,3,0,Crack,0.915207,0.131826,0.120648077982,4217.273856,455.59065599999997,1921350.5625866896,9.25671718780817,0.120648077982,6.942537890856128,large,True,0.0,False,False
near_border,train,9775.jpg,9775.txt,4,0,Crack,0.735408,0.102331,0.075255036048,3388.7600639999996,353.655936,1198455.11231334,9.582081676129421,0.075255036048,7.1865612570970665,medium,True,0.0,False,False
near_border,train,9775.jpg,9775.txt,5,0,Crack,0.640716,0.197373,0.126460039068,2952.419328,682.121088,2013907.4842475886,4.32829211695622,0.126460039068,3.246219087717165,large,True,0.0,False,False
near_border,train,9776.jpg,9776.txt,1,0,Crack,0.1722,0.947637,0.16318309139999998,275.52,1137.1644,313311.5354879999,0.24228686722869622,0.16318309139999998,0.18171515042152217,large,True,0.0,False,False
near_border,train,9776.jpg,9776.txt,2,5,Seepage,0.075546,0.986277,0.074509282242,120.87360000000001,1183.5324,143057.82190464,0.1021295234503086,0.074509282242,0.07659714258773144,medium,True,0.0,False,False
near_border,train,9776.jpg,9776.txt,3,0,Crack,0.118319,0.846916,0.10020625420399999,189.3104,1016.2992,192396.00807168,0.18627427828340312,0.10020625420399999,0.13970570871255236,large,True,0.0,False,False
near_border,train,9777.jpg,9777.txt,1,5,Seepage,0.224238,0.241957,0.054255953766,1033.288704,836.203392,864039.519200084,1.2356906392458165,0.054255953766,0.9267679794343623,medium,True,0.0,False,False
near_border,train,9780.jpg,9780.txt,1,1,Breakage,0.214825,0.142986,0.03071696745,439.9616,219.626496,96627.22458255361,2.0032264230996972,0.03071696745,1.502419817324773,medium,True,0.0,False,False
near_border,train,9780.jpg,9780.txt,2,2,Comb,0.211084,0.14444,0.030488972960000003,432.300032,221.85984000000002,95910.01593151489,1.948527647004523,0.030488972960000003,1.4613957352533922,medium,True,0.0,False,False
near_border,train,9781.jpg,9781.txt,3,0,Crack,0.14995,0.299082,0.0448473459,690.9696,1033.627392,714205.1055992832,0.6684900239176323,0.0448473459,0.5013675179382243,medium,True,0.0,False,False
near_border,train,9781.jpg,9781.txt,5,0,Crack,0.258585,0.329914,0.08531081169,1191.55968,1140.1827839999999,1358595.833244549,1.0450602278169465,0.08531081169,0.7837951708627098,medium,True,0.0,False,False
near_border,train,9784.jpg,9784.txt,1,1,Breakage,0.229758,0.167481,0.038480099597999994,794.043648,385.876224,306402.5645814251,2.057767746789188,0.038480099597999994,1.3718451645261254,medium,True,9.999999998899778e-08,True,False
near_border,train,9784.jpg,9784.txt,2,3,Hole,0.159058,0.149295,0.023746564110000003,549.7044480000001,343.97568,189084.96129982467,1.598091027830805,0.023746564110000003,1.0653940185538697,medium,True,2.0000000000575113e-07,True,False
near_border,train,9784.jpg,9784.txt,3,3,Hole,0.147131,0.0821029,0.012079881779900001,508.48473600000005,189.1650816,96187.55657779446,2.6880475598304083,0.012079881779900001,1.7920317065536053,medium,True,5.000000000143778e-08,True,False
near_border,train,9785.jpg,9785.txt,1,5,Seepage,0.0967396,0.27656,0.026754303775999997,154.78336,331.87199999999996,51368.26324992,0.4663947546041848,0.026754303775999997,0.34979606595313856,medium,True,0.0,False,False
near_border,train,9787.jpg,9787.txt,1,0,Crack,0.0918758,0.781373,0.07178926947339999,367.5032,1756.526504,645529.1111048127,0.20922155126217212,0.07178926947339999,0.11758251180934073,medium,True,0.0,False,False
near_border,train,9788.jpg,9788.txt,1,0,Crack,0.154008,0.89778,0.13826530224,709.668864,3102.72768,2201909.2279669554,0.22872418632627148,0.13826530224,0.17154313974470362,large,True,0.0,False,False
near_border,train,9788.jpg,9788.txt,3,0,Crack,0.109087,0.889447,0.097027104889,502.67289600000004,3073.928832,1545180.7080793376,0.1635278249668989,0.097027104889,0.12264586872517419,medium,True,5.000000000143778e-07,True,False
near_border,train,9788.jpg,9788.txt,5,1,Breakage,0.264339,0.0710049,0.0187693642611,1218.074112,245.39293439999997,298906.78066035424,4.963770106006769,0.0187693642611,3.7228275795050765,medium,True,4.499999999296733e-07,True,False
near_border,train,9789.jpg,9789.txt,2,2,Comb,0.780678,1.0,0.780678,3597.364224,3456.0,12432490.758144,1.040904,0.780678,0.780678,large,True,0.0,False,False
near_border,train,9789.jpg,9789.txt,3,2,Comb,0.865519,0.78505,0.67947569095,3988.311552,2713.1328000000003,10820818.888350107,1.4700023353077298,0.67947569095,1.1025017514807973,large,True,5.00000000069889e-07,True,False
near_border,train,9790.jpg,9790.txt,2,2,Comb,0.317603,0.235002,0.074637340206,182.62172500000003,101.285862,18496.998836551953,1.8030327371849788,0.074637340206,1.3514906256116972,medium,True,5.000000000143778e-07,True,False
near_border,train,9791.jpg,9791.txt,16,2,Comb,0.38724,0.311937,0.12079448388,1784.4019199999998,1078.054272,1923682.112821002,1.6552060191641258,0.12079448388,1.2414045143730943,large,True,0.0,False,False
near_border,train,9791.jpg,9791.txt,22,2,Comb,0.164383,0.0831141,0.013662545100299999,757.476864,287.2423296,217579.41903346236,2.637065592159854,0.013662545100299999,1.9777991941198907,medium,True,0.0,False,False
near_border,train,9793.jpg,9793.txt,1,1,Breakage,0.991217,0.263672,0.26135616882400003,1585.9472,316.4064,501803.8441420801,5.012373959565926,0.26135616882400003,3.7592804696744437,large,True,0.0,False,False
near_border,train,9795.jpg,9795.txt,1,0,Crack,0.999561,0.129953,0.12989595063300002,479.78928,41.58496,19952.018017228806,11.53756742822405,0.12989595063300002,7.691711618816033,large,True,0.0,False,True
near_border,train,9795.jpg,9795.txt,2,0,Crack,0.995285,0.15612,0.1553838942,477.7368,49.958400000000005,23866.966149120002,9.562692159877017,0.1553838942,6.375128106584678,large,True,5.00000000069889e-07,True,False
near_border,train,9795.jpg,9795.txt,3,0,Crack,1.0,0.240962,0.240962,480.0,77.10784000000001,37011.7632,6.225047932869082,0.240962,4.150031955246055,large,True,0.0,False,False
near_border,train,9795.jpg,9795.txt,4,0,Crack,0.994971,0.330158,0.32849763541800003,477.58608000000004,105.65056,50457.23680020481,4.520431126914993,0.32849763541800003,3.0136207512766617,large,True,0.0,False,False
